home_form_5,home_form_10,home_form_20,home_win_rate_5,home_goals_per_match_5,away_form_5,away_form_10,away_form_20,away_win_rate_5,away_goals_per_match_5,home_xg_avg_5,home_xg_conceded_avg_5,home_xg_diff_5,home_xg_overperformance,home_xg_consistency,away_xg_avg_5,away_xg_conceded_avg_5,away_xg_diff_5,away_xg_overperformance,away_xg_consistency,xg_differential,home_days_rest,home_fatigue_index,home_fixtures_14d,home_fixture_congestion,away_days_rest,away_fatigue_index,away_fixtures_14d,away_fixture_congestion,home_advantage_win_rate,home_goals_advantage,away_win_rate_away,home_crowd_boost,home_advantage_coefficient,referee_home_bias,home_momentum_lambda,home_momentum_weighted,home_win_streak,home_unbeaten_streak,away_momentum_lambda,away_momentum_weighted,away_win_streak,away_unbeaten_streak,odds_volatility_1h,market_panic_score,odds_drift_home,bookmaker_margin,home_implied_prob,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_total_matches,h2h_avg_goals,h2h_home_win_rate,home_squad_value,home_missing_value,away_squad_value,away_missing_value,squad_value_diff,temperature,precipitation,wind_speed,weather_impact_score,home_elo,away_elo,elo_difference,home_possession_style,away_possession_style,home_pressing_intensity,away_pressing_intensity,home_first_half_goals_rate,away_first_half_goals_rate,home_defensive_solidity,away_defensive_solidity,home_setpiece_goals_rate,away_setpiece_goals_rate,result,match_id,match_date,home_goals_conceded_per_match_5,home_gd_avg_5,home_gd_trend,home_clean_sheets_5,home_scoring_consistency,away_goals_conceded_per_match_5,away_gd_avg_5,away_gd_trend,away_clean_sheets_5,away_scoring_consistency
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0.0,1,0.2,7,0.0,1,0.2,0.5,0.0,0.3,0.1,0.3,0.05,2.0,2.0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0,76f89ba4-0187-4186-9c14-49262e983e38,2023-08-26 15:30:00,0.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0.1428571428571429,1,0.2,7,0.0,1,0.2,0.5,0.0,0.3,0.1,0.3,0.05,0.0,0.0,0,0,2.0,2.0,1,1,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,2,d7adcbb4-9b85-42f4-9386-09701e099dd6,2023-08-26 15:30:00,0.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0.0,1,0.2,6,0.1428571428571429,1,0.2,0.5,0.0,0.3,0.1,0.3,0.05,0.0,0.0,0,0,1.0,1.0,1,1,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,1,48e511dd-936a-4212-9ba0-82946a1b8c12,2023-08-26 15:30:00,0.0,-5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0.0,1,0.2,7,0.0,1,0.2,0.5,0.0,0.3,0.1,0.3,0.05,0.0,0.0,0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,2,eefae024-5d8a-4ea0-9e13-6ef577176d3e,2023-08-26 15:30:00,0.0,-2.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.2857142857142857,1,0.2,6,0.1428571428571429,1,0.2,0.5,0.0,0.3,0.1,0.3,0.05,0.0,0.0,0,0,4.0,4.0,1,1,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,2,de82f1dd-d56b-45ba-bfb6-568a824ed070,2023-08-26 15:30:00,0.0,-1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0.0,1,0.2,7,0.0,1,0.2,0.5,0.0,0.3,0.1,0.3,0.05,4.0,4.0,0,1,3.0,3.0000000000000004,1,1,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,2,3d189e47-6ad7-4111-9789-25252cc6ad44,2023-08-26 18:30:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0.0,1,0.2,6,0.1428571428571429,1,0.2,0.5,0.0,0.3,0.1,0.3,0.05,1.0,1.0,0,0,1.0,1.0,1,1,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,1,f01f9916-66e1-482a-b760-b9dcca699576,2023-08-27 15:30:00,0.0,-3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0.0,1,0.2,8,0.0,1,0.2,0.5,0.0,0.3,0.1,0.3,0.05,4.0,4.0,1,1,4.0,4.0,0,1,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0,3877dc90-657c-4c93-b990-ca5c65337f4c,2023-08-27 17:30:00,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0.1428571428571429,2,0.4,6,0.1428571428571429,2,0.4,1.0,1.0,0.0,0.1,0.3,0.05,1.0,1.0,0,2,1.0,1.142857142857143,0,0,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,1,cf774e62-2bd9-4031-b980-fe5b5604ea1c,2023-09-01 20:30:00,0.0,0.5,0.0,0.5,1.0,0.0,-1.5,0.0,0.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0.1428571428571429,2,0.4,7,0.0,2,0.4,1.0,1.0,0.0,0.1,0.3,0.05,3.0,3.0000000000000004,2,2,0.5,0.5714285714285715,0,0,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0,91661fb5-840f-4b8a-beed-451fe6d7a158,2023-09-02 15:30:00,0.0,2.0,0.0,0.5,1.0,0.0,-2.0,0.0,0.0,1.0
0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0.0,2,0.4,7,0.0,2,0.4,0.0,-1.0,1.0,0.1,0.3,0.05,2.0,2.1428571428571432,1,1,2.0,2.0,2,2,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0,1b467d1a-ccfe-4e10-bf3f-6f9cb9501104,2023-09-02 15:30:00,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0.0,1,0.2,6,0.1428571428571429,2,0.4,0.0,-4.0,0.0,0.1,0.3,0.05,0.0,0.0,0,0,1.0,1.0,0,1,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0,108dbcae-8377-4a74-9823-d7a0f5b84e1f,2023-09-02 15:30:00,0.0,-2.5,0.0,0.0,1.0,0.0,-1.5,0.0,0.0,1.0
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.2857142857142857,2,0.4,7,0.0,2,0.4,0.0,0.0,0.0,0.1,0.3,0.05,2.5,2.285714285714286,0,1,0.5,0.5714285714285715,0,1,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,1,69635411-3d73-4235-a872-9d2f7cf2a6c6,2023-09-02 15:30:00,0.0,-1.0,0.0,0.0,1.0,0.0,-2.5,0.0,0.0,1.0
0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0.0,2,0.4,7,0.0,2,0.4,1.0,5.0,1.0,0.1,0.3,0.05,3.0,2.7142857142857144,0,1,1.5,1.4285714285714286,2,2,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0,9739868b-565d-4782-98f0-901e58e772af,2023-09-02 15:30:00,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0.0,1,0.2,6,0.1428571428571429,1,0.2,0.0,-3.0,1.0,0.1,0.3,0.05,2.0,1.7142857142857144,0,1,3.5,3.4285714285714293,2,2,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,2,58623dfa-0c66-4df3-a04b-18e1d662227d,2023-09-02 18:30:00,0.0,-1.5,0.0,0.0,1.0,0.0,3.0,0.0,0.5,1.0
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0.0,2,0.4,8,0.0,1,0.2,1.0,1.0,0.0,0.1,0.3,0.05,1.0,1.0,0,2,0.5,0.5714285714285715,0,0,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,1,b54fcf64-9a18-4191-bff9-3ec73836c8fc,2023-09-03 15:30:00,0.0,0.5,0.0,0.5,1.0,0.0,-1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0.0,1,0.2,8,0.0,1,0.2,1.0,3.0,0.0,0.1,0.3,0.05,4.0,4.0,2,2,3.5,3.714285714285715,1,1,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,2,2a8d8e17-a2c2-4200-806e-c4e1da1a6edc,2023-09-03 17:30:00,0.0,3.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,0.0,1,0.2,13,0.0,1,0.2,1.0,2.0,1.0,0.1,0.3,0.05,3.0,2.705882352941176,3,3,3.6666666666666665,3.941176470588235,3,3,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,1,9c6bf093-a82a-49a1-a7fc-7f42f8d21a1b,2023-09-15 20:30:00,0.0,2.3333333333333335,1.5,0.3333333333333333,1.0,0.0,2.6666666666666665,-1.4999999999999993,0.3333333333333333,1.0
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,0.0,1,0.2,14,0.0,1,0.2,1.0,4.0,0.0,0.1,0.3,0.05,3.3333333333333335,3.5294117647058822,2,2,2.3333333333333335,2.0000000000000004,0,2,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0,08371a10-4dc1-463b-b1a9-00fa1cbad5b3,2023-09-16 15:30:00,0.0,2.0,-1.9999999999999996,0.3333333333333333,1.0,0.0,-0.6666666666666666,-3.4693812609738156e-16,0.0,1.0
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14,0.0,1,0.2,14,0.0,0,0.0,1.0,1.0,0.0,0.1,0.3,0.05,1.0,0.7058823529411765,0,2,1.3333333333333333,1.4705882352941178,0,3,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,2,a3b8ff4f-2af3-4138-b8dc-fb5f4dc465d2,2023-09-16 15:30:00,0.0,-1.0,3.000000000000001,0.3333333333333333,1.0,0.0,0.3333333333333333,0.4999999999999998,0.3333333333333333,1.0
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14,0.0,1,0.2,12,0.0,1,0.2,1.0,2.0,1.0,0.1,0.3,0.05,1.6666666666666667,1.5294117647058825,0,2,2.6666666666666665,2.1176470588235294,0,2,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0,c16080d5-dfe9-448a-9890-9089614b1668,2023-09-16 15:30:00,0.0,0.3333333333333333,2.0,0.3333333333333333,1.0,0.0,1.0,3.0000000000000004,0.0,1.0
0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14,0.0,1,0.2,14,0.0,1,0.2,0.0,0.0,0.0,0.1,0.3,0.05,0.6666666666666666,0.5294117647058824,0,1,3.6666666666666665,3.5882352941176467,1,2,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,2,52ef3cd9-2277-4729-92ef-4a03402654cc,2023-09-16 15:30:00,0.0,-2.3333333333333335,0.5000000000000003,0.0,1.0,0.0,2.0,-2.7170616933858392e-15,0.6666666666666666,1.0
0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,0.0,1,0.2,14,0.0,1,0.2,0.0,-1.0,1.0,0.1,0.3,0.05,0.6666666666666666,0.8235294117647058,0,1,2.3333333333333335,2.6470588235294117,2,2,0.0,0.0,0.0,0.05,0.33,0,0,0,0,2.5,0.5,100.0,0.0,100.0,0.0,0.0,15.0,0.0,10.0,0.0,1500,1500,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,2,aad33c16-c6ac-4226-999e-e7ac3e08ba78,2023-09-16 15:30:00,0.0,-0.6666666666666666,-0.5000000000000001,0.0,1.0,0.0,0.6666666666666666,-1.4999999999999998,0.0,1.0
